id,commonNames,scientificNameWithoutAuthor,scientificNameAuthorship,gbifId,powoId,iucnCategory
1453510,[],Narcissus × alleniae,Donn.-Morg.,2858794.0,1013446-1,
1400016,"['Crown Daisy', 'Garland chrysanthemum', 'Chop-suey-green', 'Japanese-green', 'Crown marigold', 'Garden chrysanthemum', 'Daisy', 'Chop-suey Greens', 'Painted Daisy', 'Kron-okseøje (Danish)', 'Kronen-Wucherblume (German)', 'Antimonio (Spanish)', 'Mirabeles (Spanish)', 'Moya (Spanish)', 'Oqhowan (Arabic)']",Glebionis coronaria,(L.) Cass. ex Spach,3141115.0,1013480-1,
1397557,['Andalusia Crocus'],Romulea arnaudii,Moret,2743973.0,1013490-1,CR
1496286,[],Garcinia cymosa,(K.Schum.) I.M.Turner & P.F.Stevens,7330373.0,1013497-1,VU
1414244,"['Bear-grass', 'Bear-lily', 'Fire-lily', 'Indian basket-grass', 'Western turkey-beard', 'Elk-grass', 'Common beargrass', 'Western Turkeybeard', 'Basket-grass', 'Indian basketgrass']",Xerophyllum tenax,(Pursh) Nutt.,5295841.0,1013593-2,
1422530,"['White berry bush', 'Common bushweed', 'Whiteberry-bush', 'Chinese waterberry', 'Snowberry tree']",Flueggea virosa,(Roxb. ex Willd.) Royle,5382823.0,1013601-1,LC
1407839,"['Wild coffee', 'Beach berrybush', 'Indian snakewood', 'Asian snakewood', 'Asian Nakedwood', 'Latherleaf']",Colubrina asiatica,(L.) Brongn.,5372467.0,1013670-1,LC
1505395,"['Maiden’s Revenge', 'Frogspit']",Crepidiastrum denticulatum,(Houtt.) Pak & Kawano,3094819.0,1013748-2,
1368902,"['Narrow lance-pod', 'Small apple-leaf']",Philenoptera bussei,(Harms) Schrire,3976087.0,1013770-1,
1368900,"['Apple-leaf', 'Rain-tree']",Philenoptera violacea,(Klotzsch) Schrire,3976037.0,1013771-1,LC
1729480,[],Rubus franchetianus,H.Lév.,2989323.0,1013873-1,
1544922,[],Euphorbia ceroderma,I.M.Johnst.,3068559.0,101391-2,
1361652,"['Giant Orchid', 'Tiger Orchid']",Himantoglossum robertianum,(Loisel.) P.Delforge,5324959.0,1013943-1,
1399856,"[""Metlesics' himantoglossum""]",Himantoglossum metlesicsianum,(W.P.Teschner) P.Delforge,5324958.0,1013944-1,EN
1623687,[],Himantoglossum comperianum,(Steven) P.Delforge,5324926.0,1013945-1,
1724923,['Fourvalve mimosa'],Mimosa candollei,R.Grether,2969714.0,1014032-1,
1671009,[],Bertiera bracteosa,(Donn.Sm.) B.Ståhl & L.Andersson,2908906.0,1014064-1,LC
1376357,['Jumping-seed tree'],Shirakiopsis elliptica,(Hochst.) Esser,3061435.0,1014108-1,LC
1544959,[],Euphorbia colletioides,Benth.,3064536.0,101413-2,
1434883,"[""Four o'clock""]",Mirabilis melanotricha,(Standl.) Spellenb.,3701554.0,1014289-2,
1676126,[],Notopleura anomothyrsa,(K.Schum. & Donn.Sm.) C.M.Taylor,5336706.0,1014481-2,
1462931,[],Stapelia acuminata,Masson,3577280.0,101453-1,
1578717,[],Hylodesmum laxum,(DC.) H.Ohashi & R.R.Mill,2971248.0,1014613-1,
1578725,[],Hylodesmum podocarpum,(DC.) H.Ohashi & R.R.Mill,2971272.0,1014622-1,
1578726,[],Hylodesmum repandum,(Vahl) H.Ohashi & R.R.Mill,2971234.0,1014628-1,
1440224,"['Allegheny Brookfoam', 'Brook saxifrage']",Boykinia aconitifolia,Nutt.,3032626.0,1014661-2,
1468536,[],Attalea brasiliensis,Glassman,2732709.0,1014712-1,
1462934,[],Stapelia asterias,Masson,3577140.0,101472-1,
1711924,[],Ruellia terminalis,(Nees) Wassh.,5576351.0,1014800-1,
1589625,[],Nasa triphylla,(Juss.) Weigend,7289787.0,1014841-1,
1607376,[],Syzygium pennelii,(Guillaumin) J.W.Dawson,3183454.0,1014932-1,EN
1606863,[],Syzygium brongniartii,(Merr. & L.M.Perry) J.W.Dawson,3183170.0,1014933-1,LC
1606755,[],Syzygium aggregatum,J.W.Dawson,3182133.0,1014935-1,LC
1606817,[],Syzygium balansae,(Guillaumin) J.W.Dawson,3182394.0,1014936-1,VU
1607308,[],Syzygium nitens,J.W.Dawson,3183837.0,1014937-1,EN
1414650,[],Syzygium arboreum,(Baker f.) J.W.Dawson,3183270.0,1014939-1,LC
1606768,[],Syzygium amieuense,(Guillaumin) J.W.Dawson,3184340.0,1014940-1,LC
1607299,[],Syzygium neocaledonicum,(Seem.) J.W.Dawson,3184220.0,1014941-1,VU
1607624,[],Syzygium toninense,(Baker f.) J.W.Dawson,3183676.0,1014942-1,LC
1607354,[],Syzygium paniense,(Baker f.) J.W.Dawson,3184290.0,1014943-1,VU
1607681,[],Syzygium virotii,J.W.Dawson,3184097.0,1014945-1,EN
1607192,[],Syzygium laxeracemosum,(Guillaumin) J.W.Dawson,3183874.0,1014946-1,CR
1606745,[],Syzygium acre,(Pancher ex Guillaumin) J.W.Dawson,3182621.0,1014947-1,EN
1607214,[],Syzygium longifolium,(Brongn. & Gris) J.W.Dawson,3182613.0,1014948-1,NT
1607516,[],Syzygium schistaceum,J.W.Dawson,3182656.0,1014949-1,EN
1607090,[],Syzygium guillauminii,J.W.Dawson,3183316.0,1014950-1,VU
1607168,[],Syzygium koniamboense,J.W.Dawson,3182392.0,1014951-1,VU
1607704,[],Syzygium xanthostemifolium,(Guillaumin) J.W.Dawson,3183067.0,1014952-1,VU
1432356,[],Syzygium elegans,(Brongn. & Gris) J.W.Dawson,3184424.0,1014953-1,VU
1606987,[],Syzygium deplanchei,(Guillaumin) J.W.Dawson,3182517.0,1014954-1,LC
1607417,[],Syzygium propinquum,(Guillaumin) J.W.Dawson,3184352.0,1014955-1,VU
1606816,[],Syzygium baladense,(Brongn. & Gris) J.W.Dawson,3182419.0,1014956-1,LC
1607626,[],Syzygium tontoutaense,J.W.Dawson,3183597.0,1014960-1,EN
1607667,[],Syzygium veillonii,J.W.Dawson,3182026.0,1014963-1,EN
1607453,[],Syzygium ramilepis,J.W.Dawson,3182997.0,1014964-1,EN
1607140,[],Syzygium jaffrei,J.W.Dawson,3183649.0,1014965-1,VU
1607512,[],Syzygium sarmentosum,J.W.Dawson,3182848.0,1014967-1,EN
1607374,[],Syzygium pendulinum,J.W.Dawson,3183509.0,1014968-1,CR
1607410,[],Syzygium poyanum,J.W.Dawson,3184632.0,1014970-1,EN
1607171,[],Syzygium koumacense,J.W.Dawson,3182254.0,1014971-1,CR
1606789,[],Syzygium aoupinianum,J.W.Dawson,3183506.0,1014972-1,NT
1606849,[],Syzygium brachycalyx,(Baker f.) J.W.Dawson,3183804.0,1014974-1,
1606929,[],Syzygium coccineum,J.W.Dawson,3182723.0,1014975-1,LC
1408618,['Lanceleaf tongue fern'],Pyrrosia lanceolata,(L.) Farw.,5648124.0,1015191-2,
1366560,"['Zarzabacoa-Comun', 'Tickclover', 'Kaimi-clover', 'Wild Peas']",Desmodium incanum,(Sw.) DC.,2967060.0,1015219-2,
1392015,"['Carolina lovegrass', 'Purple Love Grass', 'Tufted lovegrass', 'Purple Lovegrass', 'Western Lovegrass']",Eragrostis pectinacea,(Michx.) Nees,2705420.0,1015280-2,
1467312,[],Gamblea innovans,"(Siebold & Zucc.) C.B.Shang, Lowry & Frodin",3037446.0,1015341-1,LC
1448750,[],Frithia humilis,Burgoyne,3703372.0,1015357-1,
1698935,[],Astroloba rubriflora,(L.Bolus) Gideon F.Sm. & J.C.Manning,2778270.0,1015372-1,
1456545,[],Angelica lignescens,Reduron & Danton,5537662.0,1015375-1,
1495413,[],Cistus inflatus,Pourr. ex J.-P.Demoly,3595200.0,1015376-1,
1535139,[],Trichophorum rigidum,"(Steud.) Goetgh., Muasya & D.A.Simpson",2710617.0,1015489-1,
1427145,[],Ficinia nodosa,"(Rottb.) Goetgh., Muasya & D.A.Simpson",2711622.0,1015492-1,
1388980,"['Plum-fruited yew', 'Plumyew']",Prumnopitys andina,(Poepp. ex Endl.) de Laub.,2687286.0,1015558-2,VU
1392164,"['Ridge-seed spurge', 'Ribseed sandmat', 'Ridgeseed Spurge', 'Ridge-Seeded Spurge', 'Corrugate-Seeded Spurge', 'Rib-Seed Sandmat']",Euphorbia glyptosperma,Engelm.,3065883.0,101559-2,
1603736,['Eastern Tallerack'],Eucalyptus extrica,D.Nicolle,3177162.0,1015593-1,LC
1462942,[],Stapelia divaricata,Masson,3576505.0,101561-1,
1404001,"['Grassleaf spurge', 'The angle of Bazil']",Euphorbia graminea,Jacq.,3064170.0,101568-2,
1631563,[],Praecoxanthus aphyllus,(Benth.) Hopper & A.P.Br.,2785088.0,1015715-1,
1462948,[],Stapelia flavopurpurea,Marloth,7639391.0,101581-1,
1545501,[],Euphorbia lenewtonii,S.Carter,3067074.0,1015815-1,
1518093,[],Psephellus bellus,(Trautv.) Wagenitz,3137947.0,1015919-1,
1518153,[],Psephellus simplicicaulis,(Boiss. & A.Huet) Wagenitz,3137891.0,1015921-1,
1518146,[],Psephellus pulcherrimus,(Willd.) Wagenitz,3137795.0,1015924-1,
1390500,"['Zulu giant', 'Giant stapelia', 'Giant toadflower', 'Giant toadplant', 'Starfish plant', 'کاکتوس قورباغه ای', 'Carrion Flower']",Stapelia gigantea,N.E.Br.,3170422.0,101594-1,
1462952,[],Stapelia glanduliflora,Masson,3576226.0,101599-1,
1409132,"['Lemon verbena', 'Lemon beebrush']",Aloysia citrodora,Paláu,5667503.0,1015994-1,
1420494,"['Starfish cactus', 'Carrion Flower Cactus']",Stapelia grandiflora,Masson,7312155.0,101605-1,
1506476,[],Doronicum carpaticum,(Griseb. & Schenk) Nyman,3142985.0,1016070-2,
1408061,"['White lace bush', 'White poinsettia', 'Pascuita']",Euphorbia leucocephala,Lotsy,3066435.0,101612-2,LC
1420498,"['Hairy starfish-flower', 'Hairy toadplant', 'Shaggy stapelia', 'Carrion-flower']",Stapelia hirsuta,L.,7150839.0,101613-1,
1468680,[],Brahea sarukhanii,H.J.Quero,2736793.0,1016160-1,EN
1468620,[],Bactris herrerana,Cascante,2733382.0,1016162-1,EN
1631814,[],Prosthechea pastoris,(Lex.) Espejo & López-Ferr.,2794518.0,1016168-1,
1477930,[],Echium anchusoides,"Bacch., Brullo & Selvi",4059902.0,1016171-1,
1700495,[],Etlingera corneri,Mood & Ibrahim,2760137.0,1016172-1,VU
1516492,"['Golden Groundsel', 'Golden Ragwort', 'Golden Squaw-Weed', 'Heart-Leaf Groundsel', 'Liferoot', 'Squaw-Weed', 'Heart-Leaved Groundsel']",Packera aurea,(L.) Á.Löve & D.Löve,3114043.0,1016222-2,
1400339,[],Blepharodon pictum,(Vahl) W.D.Stevens,3581813.0,1016293-1,
1567153,[],Ocotea percurrens,Vicent.,4176900.0,1016325-1,LC
1362464,"['Purple toadflax', 'Op.']",Linaria purpurea,(L.) Mill.,5415012.0,1016392-2,
1457868,[],Ferulago ternatifolia,"Solanas, M.B.Crespo & García-Martín",3635197.0,1016423-1,
1552706,[],Gasteranthus extinctus,L.E.Skog & L.P.Kvist,3818320.0,1016484-1,CR
1552716,[],Gasteranthus osaensis,L.E.Skog & L.P.Kvist,3818010.0,1016488-1,
1355966,"['Asthmaplant', 'Garden spurge', 'Pill-bearing spurge', 'Pillpod sandmat', 'Asthma spurge', 'Pillpod spurge', 'Chickenweed', 'Hairy spurge', 'Asthma herb', 'Australian asthma herb', 'Common Spurge', 'Pill-pod Broomspurge', 'Snake weed', 'Pill-pod sandmat', 'Spurge', 'పచ్చ బొట్ల', 'Mziwaziwa - Swahili', 'Mziwaziwa', 'Tawa-tawa (Tagalog)']",Euphorbia hirta,L.,3068937.0,101651-2,
1355967,"['Chickenweed', 'Graceful Sandmat', 'Tropical Broomspurge', 'Graceful spurge', 'Spurge', 'Snow Blizzard', 'Summer Fog']",Euphorbia hypericifolia,L.,3066321.0,101671-2,
1355981,"['Hyssop-leaf sandmat', 'Hyssopleaf sandmat', 'Leafy spurge', 'Hyssop-leaf Broomspurge', 'Hyssop spurge', 'O-nishikiso']",Euphorbia hyssopifolia,L.,3065912.0,101676-2,
1418850,"['African nut-tree', 'African oil-nut-tree', 'Ezang', 'African wood-oil nut-tree', 'Njangsa', 'Okhuen']",Ricinodendron heudelotii,(Baill.) Heckel,3071632.0,1016790-1,LC
1418252,['Spider cactus'],Gymnocalycium denudatum,(Link & Otto) Pfeiff. ex Mittler,7283196.0,1016850-1,EN
1487098,[],Gymnocalycium gibbosum,(Haw.) Pfeiff. ex Mittler,8237800.0,1016851-1,LC
1466476,['Shingle Plant'],Rhaphidophora hayi,P.C.Boyce & Bogner,5329786.0,1016895-1,
1602449,['Kinabalu Mountain Banana'],Musa monticola,M.Hotta ex Argent,2762925.0,1016909-1,LC
1588800,['Luberon Gagea'],Gagea × luberonensis,J.-M.Tison,5299908.0,1017097-1,
1660316,[],Dionysia mozaffarianii,Lidén,5641185.0,1017117-1,
1392172,"['Snow on the mountain', 'Variegated spurge', 'Ghostweed', 'Snow-on-the-mountain', 'White-margin spurge', 'Spurge', 'Smoke-On-The-Prairie', 'Whitemargined Spurge', 'White-Margined Spurge', 'Mountain Snow', 'Kalnu Eiforbijas (LVL)']",Euphorbia marginata,Pursh,3064943.0,101724-2,
1539443,[],Erica venustiflora,E.G.H.Oliv.,7327748.0,1017309-1,
1539445,[],Erica vernicosa,E.G.H.Oliv.,5682021.0,1017323-1,
1472011,[],Drimia platyphylla,(B.Nord.) J.C.Manning & Goldblatt,2776826.0,1017445-1,
1372136,[],Chassalia laikomensis,Cheek,2912827.0,1017493-1,CR
1516713,[],Parasenecio quinquelobus,(Wall. ex DC.) Y.L.Chen,3090475.0,1017620-1,
1418043,[],Pontechium maculatum,(L.) Böhle & Hilger,7294763.0,1017661-1,
1487107,[],Gymnocalycium kroenleinii,"R.Kiesling, Rausch & O.Ferrari",3953652.0,1017663-1,LC
1358573,"['Eyebane', 'Nodding Spurge', 'Upright Spotted Spurge']",Euphorbia nutans,Lag.,3070346.0,101777-2,LC
1409627,['Florida hammock sandmat'],Euphorbia ophthalmica,Pers.,3066953.0,101793-2,
1725526,"['Florida trema', 'Jamaican nettletree', 'Capulin']",Trema micranthum,(L.) Blume,2984501.0,1018059-2,LC
1700507,[],Etlingera fulgens,(Ridl.) C.K.Lim,2760073.0,1018093-1,DD
1645674,"['Diamond leaf pittosporum,']",Auranticarpa rhombifolia,"(A.Cunn. ex Hook.) L.W.Cayzer, Crisp & I.Telford",4162100.0,1018121-1,LC
1605785,[],Metrosideros rotundifolia,J.W.Dawson,3185338.0,1018205-1,CR
1663701,[],Clematis novocaledoniaensis,W.T.Wang,3929957.0,1018232-1,
1414895,[],Setaria elegantula,(Mez) Morat,5674188.0,1018276-1,
1450380,[],Bomarea ovallei,(Phil.) Ravenna,2754255.0,1018294-1,
1397710,[],Sibiraea laevigata,(L.) Maxim.,3032453.0,1018296-2,
1597471,[],Blakea wilsoniorum,Almeda,5600039.0,1018333-1,
1466673,[],Schismatoglottis wongii,A.Hay,2868103.0,1018488-1,
1729395,[],Hymenidium wilsonii,(H.Boissieu) Pimenov & Kljuykov,3633563.0,1018557-1,
1545845,['Smallseed sandmat'],Euphorbia polycarpa,Benth.,3066816.0,101865-2,
1535279,['Blue tinsel lily'],Calectasia narragara,R.L.Barrett & K.W.Dixon,2763171.0,1018671-1,
1513469,[],Leiocarpa semicalva,(F.Muell.) Paul G.Wilson,3145264.0,1018717-1,
1385785,[],Rungia camerunensis,Champl.,3780581.0,1018831-1,
1379821,[],Liparis rosseelii,Stévart,5323047.0,1018832-1,EN
1452915,[],Clinanthus variegatus,(Ruiz & Pav.) Meerow,2854988.0,1019104-1,
1355984,"['Green Creeping Spurge', 'Prostrate sandmat', 'Blue weed', 'Ground spurge', 'Prostrate spurge', 'Prostrate Broomspurge', 'Rongoalathi (Oriya)', 'חלבלוב פושט']",Euphorbia prostrata,Aiton,3067891.0,101913-2,
1361104,"['Common club-rush', 'Lakeshore bulrush', 'Great club-rush', 'Common Bulrush']",Schoenoplectus lacustris,(L.) Palla,2710941.0,1019162-1,LC
1396088,"['Great Bulrush', 'Grey Club-Rush', 'River Club-Rush', 'Soft-Stem Bulrush', 'Softstem Bulrush', 'Soft-Stemmed Bulrush', 'American Great Bulrush', 'Common Great Bulrush', 'Glaucous Club-Rush', 'Great American Bulrush', 'Greyish Bulrush', 'Sea Club Rush']",Schoenoplectus tabernaemontani,(C.C.Gmel.) Palla,2711157.0,1019164-1,LC
1363317,"['Triangular club-rush', 'Streambank bulrush', ""Chair-maker's Rush"", 'Triangular Bulrush']",Schoenoplectus triqueter,(L.) Palla,2711033.0,1019165-1,LC
1396085,"[""Chairmaker's-rush"", 'Sharp club-rush', 'Common threesquare', 'Common threesquare bulrush', 'Three-Square', 'Common Three-Square Bulrush', 'Three-Square Bulrush', ""Cane-Maker'S Rush"", ""Chair-Maker'S Rush"", 'Common Three-Square', 'Jersey Club-Rush', 'Sharp Bulrush']",Schoenoplectus pungens,(Vahl) Palla,2711190.0,1019167-1,
1545891,[],Euphorbia pteroneura,A.Berger,3067499.0,101925-2,
1361738,[],Orbea decaisneana,(Lem.) Bruyns,7312057.0,1019339-1,
1369512,[],Orbea melanantha,(Schltr.) Bruyns,3575011.0,1019361-1,
1400373,[],Trattinnickia boliviana,(Swart) Daly,3992670.0,1019373-2,LC
1493740,"['Coast sand-spurrey', 'Greater sea-spurrey', 'Perennial Sea Spurrey', 'Intermediate sand-spurrey', 'Media sand-spurrey', 'Middle-size sand-spurrey', 'Stout sand-spurrey']",Spergularia media,(L.) C.Presl,7570897.0,1019502-1,LC
1450258,[],Alstroemeria patagonica,Phil.,2753690.0,10196-2,
1547385,[],Spegazziniophytum patagonicum,(Speg.) Esser,3072495.0,1019639-1,
1405601,[],Pradosia huberi,(Ducke) Ducke,2883872.0,1019669-2,
1355970,"['Matted sandmat', 'Creeping spurge', 'Round-leafed spurge', 'Matted spurge', 'Round-leaved spreading spurge', 'Round-leaved spurge', 'Matted Broomspurge', 'Serpent spurge']",Euphorbia serpens,Kunth,3064221.0,101976-2,
1546047,['Sawtooth sandmat'],Euphorbia serrula,Engelm.,3070052.0,101988-2,
1401250,"['False Maiden Fern', 'Swordfern']",Macrothelypteris torresiana,(Gaudich.) Ching,8846035.0,1019960-2,
1546066,[],Euphorbia sipolisii,N.E.Br.,3068052.0,101997-2,
1408998,[],Melicope borbonica,(Bory) T.G.Hartley,7269132.0,1020023-1,
1408999,[],Melicope irifica,(Coode) T.G.Hartley,3832853.0,1020032-1,
1409000,[],Melicope obscura,(Cordem.) T.G.Hartley,3832211.0,1020035-1,
1409003,[],Melicope obtusifolia,(DC.) T.G.Hartley,7268955.0,1020036-1,
1426719,['White cinnamon orchid'],Corymborkis veratrifolia,(Reinw.) Blume,2801433.0,102013-3,
1375487,"['Chickenweed', 'Gulf sandmat', 'Thyme-leaf Broomspurge', 'Spurge']",Euphorbia thymifolia,L.,3066919.0,102034-2,
1409303,"['Slipper-flower', ""Devil's backbone"", 'Zig zag plant', 'Slipperplant', 'Milkbush', 'Japanese-poinsettia', 'Redbird-cactus', 'Redbird-flower', 'Lady’s Slipper', 'Pedilanthus', 'Devils backbone', 'Nagdona', 'Pdilantos', 'برگ بیدی', 'Lady slipoer', 'پدیلانتوس( ستون فقرات شیطان)', 'Zigzag plant']",Euphorbia tithymaloides,L.,3069168.0,102036-2,LC
1450271,[],Alstroemeria pulchra,Sims,2753903.0,10204-2,
1368477,"['Stylo', 'Pencil flower', 'Brazilian Lucerne', 'Common Stylo', 'Oxley Stylo']",Stylosanthes guianensis,(Aubl.) Sw.,2975693.0,1020451-2,
1489830,[],Lobelia andrewsii,Lammers,5408755.0,1020602-1,
1381427,[],Aganope stuhlmannii,(Taub.) Adema,3968934.0,1020686-1,LC
1369769,['Crawcraw vine'],Tacazzea apiculata,Oliv.,3571904.0,102071-1,
1537517,[],Elaeocarpus variabilis,Zmarzty,4031171.0,1020872-1,
1438767,['Annual Seepweed'],Suaeda linearis,(Elliott) Moq.,6447662.0,1020958-2,
1456745,[],Athamanta montana,(Webb ex Christ) Spalik & Wojew. & S.R.Downie,3633499.0,1021076-1,
1728573,['Rock campion'],Atocion rupestre,(L.) Oxelman,3816070.0,1021130-1,
1402297,[],Cabralea canjerana,(Vell.) Mart.,7271502.0,1021145-2,LC
1616850,[],Cyrtochilum auropurpureum,(Rchb.f.) Dalström,2832719.0,1021185-1,
1616899,[],Cyrtochilum ioplocon,(Rchb.f.) Dalström,2832712.0,1021196-1,
1616939,[],Cyrtochilum ramosissimum,(Lindl.) Dalström,2832654.0,1021207-1,
1616941,[],Cyrtochilum revolutum,(Lindl.) Dalström,2833015.0,1021208-1,
1616973,[],Cyrtochilum weirii,(Rchb.f.) Dalström,2832848.0,1021217-1,
1623823,[],Isabelia pulchella,(Kraenzl.) C.Van den Berg & M.W.Chase,5322615.0,1021220-1,
1621819,[],Erycina crista-galli,(Rchb.f.) N.H.Williams & M.W.Chase,5325445.0,1021251-1,
1407539,[],Erycina glossomystax,(Rchb.f.) N.H.Williams & M.W.Chase,5325442.0,1021252-1,
1621823,[],Erycina pusilla,(L.) N.H.Williams & M.W.Chase,2852481.0,1021256-1,
1635364,[],Trichocentrum ascendens,(Lindl.) M.W.Chase & N.H.Williams,2846599.0,1021259-1,
1405073,[],Tassadia obovata,Decne.,3571251.0,102128-1,
1635409,['Mule-ear orchid'],Trichocentrum pumilum,(Lindl.) M.W.Chase & N.H.Williams,2846498.0,1021282-1,
1636135,[],Zelenkoa onusta,(Lindl.) M.W.Chase & N.H.Williams,2847700.0,1021294-1,
1398504,"['Upland eyebright', 'Eyebright', 'Cold-weather eyebright', 'An Eyebright', 'Scandinavian Eyebright']",Euphrasia frigida,Pugsley,3171958.0,102141-2,
1432367,['Thimble Flower'],Tavaresia barklyi,(Dyer) N.E.Br.,5536598.0,102144-1,
1681718,[],Warszewiczia uxpanapensis,(Lorence) C.M.Taylor,5340123.0,1021488-1,LC
1726075,[],Billia rosea,(Planch. & Linden) C.Ulloa & P.M.Jørg.,3672305.0,1021491-1,LC
1477946,[],Ehretia alba,Retief & A.E.van Wyk,4067181.0,1021552-1,
1464092,[],Amorphophallus amygdaloides,Hett. & Sizemore,2871435.0,1021605-1,
1728828,[],Telosma pallida,(Roxb.) Craib,3582593.0,102161-1,
1608415,"['Rocky Mountain pond-lily', 'Rocky Mountain cow-lily', 'Yellow pond-lily']",Nuphar polysepala,Engelm.,6434926.0,1021676-2,
1403216,[],Euplassa pinnata,(Lam.) I.M.Johnst.,3996515.0,102209-2,VU
1423009,[],Muehlenbeckia volcanica,(Benth.) Endl.,4038573.0,1022243-2,
1437320,"['Cluster beak sedge', 'Clustered Beak Sedge', 'Clustered beaksedge']",Rhynchospora glomerata,(L.) Vahl,2713065.0,1022671-2,
1408786,[],Trichosandra borbonica,Decne.,3581347.0,102308-1,
1463219,[],Tridentea gemmiflora,(Masson) Haw.,7312612.0,102317-1,
1409630,[],Euterpe broadwayi,Becc. ex Broadway,5293407.0,102368-2,
1402229,[],Miconia holosericea,(L.) DC.,3864223.0,1024004-2,LC
1396060,"['Bearberry', 'Kinnikinnick', 'Bear-grape', 'Mealberry', 'Mountain-box', 'Sandberry', 'Uva-ursi', 'Upland-cranberry', 'Hog-cranberry', 'Káránâsjuŋŋâ', ""Raisin d'ours"", 'Bearberry Manzanita', 'Common Bearberry', 'Red Bearberry', ""Bear's Grape"", 'Lus na Stalóg']",Arctostaphylos uva-ursi,(L.) Spreng.,2882580.0,1024084-2,
1394530,"['Mountain-heath', 'Blue-heath', 'Blue Mountain Heath', 'Phyllodoce Bleue', 'Purple Mountain Heather', 'Blue Mountain Heather', 'Scottish Menziesia', 'Blue Mountainheath', 'Blålyng']",Phyllodoce caerulea,(L.) Bab.,5333379.0,1024147-2,
1393409,"['Alligator-weed', 'Pig weed']",Alternanthera philoxeroides,(Mart.) Griseb.,3084923.0,1024156-2,
1412049,"['Great Plains goldentop', 'Viscid euthamia', 'Texas Goldentop', 'Viscid bushy goldenrod', 'Great Plains flat-top goldenrod', 'Viscid grass-leaved goldenrod']",Euthamia gymnospermoides,Greene,3092813.0,102431-2,
1409833,[],Neoalsomitra sarcophylla,(Wall.) Hutch.,3623331.0,1024517-2,
1405027,['Flatspike sedge'],Abildgaardia ovata,(Burm.f.) Kral,2708407.0,1025064-2,
1401398,[],Evodianthus funifer,(Poit.) Lindm.,2861089.0,102548-2,
1389944,"['Blue grama', 'Blue grama grass', 'Eyelash grass', 'Graceful grama grass']",Bouteloua gracilis,(Kunth) Lag. ex Griffiths,7861320.0,1026047-2,LC
1676363,"[""Salzmann's mille graines""]",Oldenlandia salzmannii,(DC.) Benth. & Hook.f. ex B.D.Jacks.,2916304.0,1026122-2,
1363522,"['European alkali grass', 'Reflexed-salt grass', 'Weeping alkali grass', 'Slender alkali grass', 'Weeping alkaligrass', 'Spreading Alkali Grass', 'Spreading Alkaligrass', 'European Alkaligrass', 'Lax Alkaligrass', 'Reflexed Salt-Marsh-Grass', 'Reflexed Saltmarsh-Grass']",Puccinellia distans,(Jacq.) Parl.,2704688.0,1026660-2,
1641164,[],Leucocarpus perfoliatus,(Kunth) Benth.,3737859.0,1026683-2,
1364026,['Agracejo rastrero'],Evolvulus nummularius,(L.) L.,2928680.0,102674-2,
1444577,[],Aphelandra ornata,(Nees) T.Anderson,3777778.0,1026791-2,
1363952,"['Flowering Maple', 'Hairy abutilon', 'Hairy Indian mallow', 'Abutilo']",Abutilon grandifolium,(Willd.) Sweet,3152633.0,1026852-2,
1414817,[],Vincetoxicum biglandulosum,(Endl.) Kuntze,5525986.0,102691-1,
1576524,[],Daviesia arborea,W.Hill,2955988.0,102731-3,
1395391,"['Ocean-spray', 'Creambush', 'Creambush oceanspray', 'Hillside oceanspray']",Holodiscus discolor,(Pursh) Maxim.,2987780.0,1027403-2,
1466123,['Treelover'],Philodendron lingulatum,(L.) K.Koch,2871047.0,1027729-2,
